cell_id,area,x,y,width,height,purple_score,predicted_class,confidence,confidence_percent
1,4324,271,136,74,75,120.8565902709961,myeloblast,0.9999987,99.99987
3,5848,203,218,83,102,117.16307067871094,myeloblast,0.9998801,99.98801
4,3325,61,236,66,65,114.2009048461914,myeloblast,0.98987013,98.987015
2,2470,113,138,57,56,107.60478210449219,myeloblast,0.9961875,99.61875
